"participant","DayOfBirth","MonthOfBirth","YearOfBirth","age_years","age_months","AgeGroup","SiteID","Language","RemoveDOB","date","expName","psychopyVersion","visual_stimuli","age_group","block","block_displayed","test_trials","numRatio","convex_hull","avg_ind_Dot_size","cum_Surf","cum_perim","Num_1","Num_2","ConvHull_1","ConvHull_2","TotSurf_1","TotSurf_2","ADBD_1","ADBD_2","AvDiameter_1","AvDiameter_2","TotContour_1","TotContour_2","ADfC_1","ADfC_2","TS_CH_1","TS_CH_2","isa_1","isa_2","threefeat","threefeat_num","fourfeat","choice_right1","totaltime_exp","corAns","choice","accuracy","rt","filename","version"
"MNtest01",1,6,2023,3,39,"3-year-olds or younger","TESTSITE1","English","No","2026-09-13","amstask","2023.2.3","dot_array_v1","3-year-olds or younger","block1","Block1",15,0.5,133275.6,2350.05,123309.1,12512.3,4,8,55372,77903.6,9400.2,18800.4,13843,9737.95,54.7,54.7,687.4,1374.8,132.76,157.47,0.17,0.241,2350.05,2350.05,"congruent",1,"congruent_largeR",1,29.605,"m","m",1,1.02,"TESTSITE1_MNtest01_R_TESTsim0001","local"
"MNtest01",1,6,2023,3,39,"3-year-olds or younger","TESTSITE1","English","No","2026-09-13","amstask","2023.2.3","dot_array_v1","3-year-olds or younger","block1","Block1",16,0.75,65219.1,1199.25,140098.6,14231,8,6,32757.1,32462,9594,7195.5,4094.64,5410.33,39.08,39.08,982.1,736.6,102.11,101.65,0.293,0.222,1199.25,1199.25,"congruent",1,"congruent_largeL",0,30.785,"z","z",1,0.756,"TESTSITE1_MNtest01_R_TESTsim0001","local"
"MNtest01",1,6,2023,3,39,"3-year-olds or younger","TESTSITE1","English","No","2026-09-13","amstask","2023.2.3","dot_array_v1","3-year-olds or younger","block1","Block1",17,0.5,123379.1,2311.6,167837.7,16276.2,8,4,94732,28647.1,18492.7,9246.4,11841.5,7161.77,54.25,54.25,1363.5,681.7,173.65,95.49,0.195,0.323,2311.59,2311.6,"congruent",1,"congruent_largeL",0,32.335,"z","z",1,0.909,"TESTSITE1_MNtest01_R_TESTsim0001","local"
"MNtest01",1,6,2023,3,39,"3-year-olds or younger","TESTSITE1","English","No","2026-09-13","amstask","2023.2.3","dot_array_v1","3-year-olds or younger","block1","Block1",18,0.667,33666.6,1668.62,176180.8,17000.2,3,2,17726.8,15939.8,5005.9,3337.2,5908.93,7969.9,46.09,46.09,434.4,289.6,75.12,71.23,0.282,0.209,1668.63,1668.6,"congruent",1,"congruent_largeL",0,34.199,"z","z",1,1.371,"TESTSITE1_MNtest01_R_TESTsim0001","local"
"MNtest01",1,6,2023,3,39,"3-year-olds or younger","TESTSITE1","English","No","2026-09-13","amstask","2023.2.3","dot_array_v1","3-year-olds or younger","block1","Block1",19,0.5,130007.8,1388.76,201178.5,19378.1,12,6,83140.2,46867.6,16665.1,8332.6,6928.35,7811.27,42.05,42.05,1585.3,792.6,162.68,122.14,0.2,0.178,1388.76,1388.77,"congruent",1,"congruent_largeL",0,37.432,"z","z",1,2.755,"TESTSITE1_MNtest01_R_TESTsim0001","local"
"MNtest01",1,6,2023,3,39,"3-year-olds or younger","TESTSITE1","English","No","2026-09-13","amstask","2023.2.3","dot_array_v1","3-year-olds or younger","block1","Block1",20,0.833,39299,705.41,208579.9,20352.5,5,6,30108,9191,5317.7,2083.7,6021.6,1531.83,36.8,21.03,578,396.4,97.9,54.09,0.177,0.227,1063.54,347.28,"incongruent",2,"incongruent_largeR",1,39.099,"m","m",1,0.968,"TESTSITE1_MNtest01_R_TESTsim0001","local"
"MNtest01",1,6,2023,3,39,"3-year-olds or younger","TESTSITE1","English","No","2026-09-13","amstask","2023.2.3","dot_array_v1","3-year-olds or younger","block1","Block1",21,0.6,14755,354.26,211414,20886.3,5,3,10442.5,4312.5,1771.3,1062.8,2088.5,1437.5,21.24,21.24,333.6,200.2,57.65,37.05,0.17,0.246,354.26,354.27,"congruent",1,"congruent_largeL",0,40.695,"z","z",1,1.132,"TESTSITE1_MNtest01_R_TESTsim0001","local"
"MNtest01",1,6,2023,3,39,"3-year-olds or younger","TESTSITE1","English","No","2026-09-13","amstask","2023.2.3","dot_array_v1","3-year-olds or younger","block1","Block1",22,0.778,65091.7,897,225766,22585,7,9,35386.1,29705.6,6279,8073,5055.16,3300.62,33.79,33.79,743.2,955.5,106.13,97.24,0.177,0.272,897,897,"congruent",1,"congruent_largeR",1,42.67,"m","m",1,1.221,"TESTSITE1_MNtest01_R_TESTsim0001","local"
"MNtest01",1,6,2023,3,39,"3-year-olds or younger","TESTSITE1","English","No","2026-09-13","amstask","2023.2.3","dot_array_v1","3-year-olds or younger","block2","Block2",23,0.667,34467.6,864.05,7763.2,950.5,4,6,19889.2,14578.4,5210.9,2552.3,4972.3,2429.73,40.73,23.27,511.8,438.7,79.57,68.12,0.262,0.175,1302.72,425.38,"incongruent",2,"incongruent_largeR",1,45.06,"m","m",1,1.845,"TESTSITE1_MNtest01_R_TESTsim0001","local"
"MNtest01",1,6,2023,3,39,"3-year-olds or younger","TESTSITE1","English","No","2026-09-13","amstask","2023.2.3","dot_array_v1","3-year-olds or younger","block2","Block2",24,0.5,31981.2,1094.57,15947.2,1876.2,6,3,12028.1,19953.1,3233.2,4950.8,2004.68,6651.03,26.19,45.84,493.7,432,61.88,79.69,0.269,0.248,538.87,1650.27,"incongruent",2,"incongruent_largeL",0,47.176,"z","z",1,1.308,"TESTSITE1_MNtest01_R_TESTsim0001","local"
"MNtest01",1,6,2023,3,39,"3-year-olds or younger","TESTSITE1","English","No","2026-09-13","amstask","2023.2.3","dot_array_v1","3-year-olds or younger","block2","Block2",25,0.5,65049.5,1508.36,34047.5,3528.3,8,4,37287.1,27762.4,12066.9,6033.4,4660.89,6940.6,43.82,43.82,1101.4,550.7,108.94,94.01,0.324,0.217,1508.36,1508.35,"congruent",1,"congruent_largeL",0,49.501,"z","z",1,1.794,"TESTSITE1_MNtest01_R_TESTsim0001","local"
"MNtest01",1,6,2023,3,39,"3-year-olds or younger","TESTSITE1","English","No","2026-09-13","amstask","2023.2.3","dot_array_v1","3-year-olds or younger","block2","Block2",26,0.5,23716.5,424.65,39143.3,4404.9,8,4,17986.1,5730.4,3397.2,1698.6,2248.26,1432.6,23.25,23.25,584.4,292.2,75.66,42.71,0.189,0.296,424.65,424.65,"congruent",1,"congruent_largeL",0,51.682,"z","z",1,1.41,"TESTSITE1_MNtest01_R_TESTsim0001","local"
"MNtest01",1,6,2023,3,39,"3-year-olds or younger","TESTSITE1","English","No","2026-09-13","amstask","2023.2.3","dot_array_v1","3-year-olds or younger","block2","Block2",27,0.667,67686.5,1899.22,56207.1,5814.1,4,6,35513.2,32173.3,11453.8,5610,8878.3,5362.22,60.38,34.5,758.8,650.4,106.32,101.2,0.323,0.174,2863.45,935,"incongruent",2,"incongruent_largeR",1,54.12,"m","m",1,1.771,"TESTSITE1_MNtest01_R_TESTsim0001","local"
"MNtest01",1,6,2023,3,39,"3-year-olds or younger","TESTSITE1","English","No","2026-09-13","amstask","2023.2.3","dot_array_v1","3-year-olds or younger","block2","Block2",28,0.833,33670.2,619.04,62702.2,6726.9,6,5,8898.2,24772,1828.5,4666.6,1483.03,4954.4,19.7,34.47,371.3,541.5,53.22,88.8,0.205,0.188,304.75,933.32,"incongruent",2,"incongruent_largeL",0,55.734,"z","z",1,1.107,"TESTSITE1_MNtest01_R_TESTsim0001","local"
"MNtest01",1,6,2023,3,39,"3-year-olds or younger","TESTSITE1","English","No","2026-09-13","amstask","2023.2.3","dot_array_v1","3-year-olds or younger","block2","Block2",29,0.8,36557.3,562.72,72831.3,8240.5,8,10,14558.6,21998.7,4501.8,5627.3,1819.83,2199.87,26.77,26.77,672.7,840.9,68.07,83.68,0.309,0.256,562.72,562.73,"congruent",1,"congruent_largeR",1,57.872,"m","m",1,1.267,"TESTSITE1_MNtest01_R_TESTsim0001","local"
"MNtest01",1,6,2023,3,39,"3-year-olds or younger","TESTSITE1","English","No","2026-09-13","amstask","2023.2.3","dot_array_v1","3-year-olds or younger","block2","Block2",30,0.8,19913.4,265.07,77543.7,9271.3,10,8,8622,11291.4,2356.2,2356.2,862.2,1411.42,17.32,19.36,544.1,486.7,52.39,59.95,0.273,0.209,235.62,294.52,"equated",3,"equated_largeL",0,59.346,"z","z",1,0.8,"TESTSITE1_MNtest01_R_TESTsim0001","local"
"MNtest01",1,6,2023,3,39,"3-year-olds or younger","TESTSITE1","English","No","2026-09-13","amstask","2023.2.3","dot_array_v1","3-year-olds or younger","block2","Block2",31,0.571,104897.7,1936.41,98844.2,10987.2,4,7,31603.5,73294.2,7745.6,13554.9,7900.88,10470.6,49.65,49.65,624,1091.9,100.3,152.74,0.245,0.185,1936.4,1936.41,"congruent",1,"congruent_largeR",1,60.838,"m","m",1,0.917,"TESTSITE1_MNtest01_R_TESTsim0001","local"
"MNtest01",1,6,2023,3,39,"3-year-olds or younger","TESTSITE1","English","No","2026-09-13","amstask","2023.2.3","dot_array_v1","3-year-olds or younger","block2","Block2",32,0.6,21481.7,579.36,103479.1,11669.8,3,5,7599.5,13882.2,1738.1,2896.8,2533.17,2776.44,27.16,27.16,256,426.6,49.18,66.47,0.229,0.209,579.37,579.36,"congruent",1,"congruent_largeR",1,62.86,"m","z",0,1.148,"TESTSITE1_MNtest01_R_TESTsim0001","local"
"MNtest01",1,6,2023,3,39,"3-year-olds or younger","TESTSITE1","English","No","2026-09-13","amstask","2023.2.3","dot_array_v1","3-year-olds or younger","block2","Block2",33,0.8,27136.3,587.12,108763.2,12442.9,5,4,15280.1,11856.2,2935.6,2348.5,3056.02,2964.05,27.34,27.34,429.5,343.6,69.74,61.43,0.192,0.198,587.12,587.12,"congruent",1,"congruent_largeL",0,64.989,"z","z",1,1.588,"TESTSITE1_MNtest01_R_TESTsim0001","local"
"MNtest01",1,6,2023,3,39,"3-year-olds or younger","TESTSITE1","English","No","2026-09-13","amstask","2023.2.3","dot_array_v1","3-year-olds or younger","block2","Block2",34,0.8,20684.3,530.14,113475.6,13171.8,4,5,7366.1,13318.2,2356.2,2356.2,1841.53,2663.64,27.39,24.49,344.1,384.8,48.42,65.11,0.32,0.177,589.05,471.24,"equated",3,"equated_largeR",1,65.877,"m","m",1,0.482,"TESTSITE1_MNtest01_R_TESTsim0001","local"
"MNtest01",1,6,2023,3,39,"3-year-olds or younger","TESTSITE1","English","No","2026-09-13","amstask","2023.2.3","dot_array_v1","3-year-olds or younger","block2","Block2",35,0.833,21471.1,431.97,118188,13978.1,5,6,11985.7,9485.4,2356.2,2356.2,2397.14,1580.9,24.49,22.36,384.8,421.5,61.77,54.95,0.197,0.248,471.24,392.7,"equated",3,"equated_largeR",1,67.369,"m","z",0,0.799,"TESTSITE1_MNtest01_R_TESTsim0001","local"
"MNtest01",1,6,2023,3,39,"3-year-olds or younger","TESTSITE1","English","No","2026-09-13","amstask","2023.2.3","dot_array_v1","3-year-olds or younger","block2","Block2",36,0.8,25736.5,530.14,122900.4,14707,5,4,12458.4,13278.1,2356.2,2356.2,2491.68,3319.52,24.49,27.39,384.8,344.1,62.97,65.01,0.189,0.177,471.24,589.05,"equated",3,"equated_largeL",0,69.038,"z","z",1,1.168,"TESTSITE1_MNtest01_R_TESTsim0001","local"
"MNtest01",1,6,2023,3,39,"3-year-olds or younger","TESTSITE1","English","No","2026-09-13","amstask","2023.2.3","dot_array_v1","3-year-olds or younger","block2","Block2",37,0.714,45678,721.16,131554.3,15849.4,5,7,18538.1,27139.9,3605.8,5048.1,3707.62,3877.13,30.3,30.3,476,666.4,76.82,92.95,0.195,0.186,721.16,721.16,"congruent",1,"congruent_largeR",1,71.653,"m","m",1,1.716,"TESTSITE1_MNtest01_R_TESTsim0001","local"
"MNtest01",1,6,2023,3,39,"3-year-olds or younger","TESTSITE1","English","No","2026-09-13","amstask","2023.2.3","dot_array_v1","3-year-olds or younger","block2","Block2",38,0.75,28597.3,420.79,139750.1,17265.3,12,9,11279.7,17317.6,2485.9,5709.9,939.98,1924.18,16.24,28.42,612.3,803.6,59.92,74.25,0.22,0.33,207.16,634.43,"incongruent",2,"incongruent_largeL",0,73.5,"z","m",0,1.092,"TESTSITE1_MNtest01_R_TESTsim0001","local"
"MNtest01",1,6,2023,3,39,"3-year-olds or younger","TESTSITE1","English","No","2026-09-13","amstask","2023.2.3","dot_array_v1","3-year-olds or younger","block3","Block3",39,0.6,106075.9,3056.46,21348.2,1409.4,5,3,35561,70514.9,7523.6,13824.6,7112.2,23504.97,43.77,76.6,687.5,721.9,106.39,149.82,0.212,0.196,1504.72,4608.2,"incongruent",2,"incongruent_largeL",0,74.661,"z","z",1,0.74,"TESTSITE1_MNtest01_R_TESTsim0001","local"
"MNtest01",1,6,2023,3,39,"3-year-olds or younger","TESTSITE1","English","No","2026-09-13","amstask","2023.2.3","dot_array_v1","3-year-olds or younger","block3","Block3",40,0.818,83107.6,1191.91,43976.2,3706.5,11,9,21885.6,61222,6454.7,16173.3,1989.6,6802.44,27.33,47.83,944.6,1352.5,83.46,139.6,0.295,0.264,586.79,1797.03,"incongruent",2,"incongruent_largeL",0,76.416,"z","m",0,1.01,"TESTSITE1_MNtest01_R_TESTsim0001","local"
"MNtest01",1,6,2023,3,39,"3-year-olds or younger","TESTSITE1","English","No","2026-09-13","amstask","2023.2.3","dot_array_v1","3-year-olds or younger","block3","Block3",41,0.5,20265.3,353.43,48688.6,4635.4,5,10,9665.2,10600.1,2356.2,2356.2,1933.04,1060.01,24.49,17.32,384.8,544.1,55.47,58.09,0.244,0.222,471.24,235.62,"equated",3,"equated_largeR",1,79.206,"m","m",1,2.085,"TESTSITE1_MNtest01_R_TESTsim0001","local"
"MNtest01",1,6,2023,3,39,"3-year-olds or younger","TESTSITE1","English","No","2026-09-13","amstask","2023.2.3","dot_array_v1","3-year-olds or younger","block3","Block3",42,0.5,58364.8,2209.78,59703.5,5512.3,4,2,22976.2,35388.6,4351.6,6663.3,5744.05,17694.3,37.22,65.13,467.7,409.2,85.52,106.13,0.189,0.188,1087.9,3331.65,"incongruent",2,"incongruent_largeL",0,80.447,"z","z",1,0.819,"TESTSITE1_MNtest01_R_TESTsim0001","local"
"MNtest01",1,6,2023,3,39,"3-year-olds or younger","TESTSITE1","English","No","2026-09-13","amstask","2023.2.3","dot_array_v1","3-year-olds or younger","block3","Block3",43,0.8,17724.1,474.2,63971.3,6207.1,4,5,10147.3,7576.8,1896.8,2371,2536.82,1515.36,24.57,24.57,308.8,386,56.83,49.11,0.187,0.313,474.2,474.2,"congruent",1,"congruent_largeR",1,82.453,"m","m",1,1.176,"TESTSITE1_MNtest01_R_TESTsim0001","local"
"MNtest01",1,6,2023,3,39,"3-year-olds or younger","TESTSITE1","English","No","2026-09-13","amstask","2023.2.3","dot_array_v1","3-year-olds or younger","block3","Block3",44,0.5,36711.2,648.75,73672.6,7632.5,6,12,25008.2,11703,5868.7,3832.6,4168.03,975.25,35.29,20.17,665.2,760.2,89.22,61.03,0.235,0.327,978.12,319.38,"incongruent",2,"incongruent_largeR",1,84.218,"m","m",1,1.076,"TESTSITE1_MNtest01_R_TESTsim0001","local"
"MNtest01",1,6,2023,3,39,"3-year-olds or younger","TESTSITE1","English","No","2026-09-13","amstask","2023.2.3","dot_array_v1","3-year-olds or younger","block3","Block3",45,0.667,55611.2,1065.62,84328.9,8789.7,6,4,36322.6,19288.6,6393.8,4262.5,6053.77,4822.15,36.83,36.83,694.3,462.9,107.53,78.36,0.176,0.221,1065.63,1065.62,"congruent",1,"congruent_largeL",0,86.557,"z","z",1,1.835,"TESTSITE1_MNtest01_R_TESTsim0001","local"
"MNtest01",1,6,2023,3,39,"3-year-olds or younger","TESTSITE1","English","No","2026-09-13","amstask","2023.2.3","dot_array_v1","3-year-olds or younger","block3","Block3",46,0.75,20944.4,343.61,89041.3,9697.9,8,6,9087.9,11856.5,2356.2,2356.2,1135.99,1976.08,19.36,22.36,486.7,421.5,53.78,61.43,0.259,0.199,294.52,392.7,"equated",3,"equated_largeL",0,88.798,"z","m",0,1.455,"TESTSITE1_MNtest01_R_TESTsim0001","local"
"MNtest01",1,6,2023,3,39,"3-year-olds or younger","TESTSITE1","English","No","2026-09-13","amstask","2023.2.3","dot_array_v1","3-year-olds or younger","block3","Block3",47,0.7,26864.3,286.11,93753.7,10697.3,7,10,13192.2,13672.1,2356.2,2356.2,1884.6,1367.21,20.7,17.32,455.3,544.1,64.8,65.97,0.179,0.172,336.6,235.62,"equated",3,"equated_largeR",1,90.866,"m","m",1,1.395,"TESTSITE1_MNtest01_R_TESTsim0001","local"
"MNtest01",1,6,2023,3,39,"3-year-olds or younger","TESTSITE1","English","No","2026-09-13","amstask","2023.2.3","dot_array_v1","3-year-olds or younger","block3","Block3",48,0.667,22166,327.25,98466.1,11635,9,6,8998,13168,2356.2,2356.2,999.78,2194.67,18.26,22.36,516.2,421.5,53.52,64.74,0.262,0.179,261.8,392.7,"equated",3,"equated_largeL",0,92.518,"z","z",1,0.902,"TESTSITE1_MNtest01_R_TESTsim0001","local"
"MNtest01",1,6,2023,3,39,"3-year-olds or younger","TESTSITE1","English","No","2026-09-13","amstask","2023.2.3","dot_array_v1","3-year-olds or younger","block3","Block3",49,0.75,31674.6,982.52,105343.8,12412.8,3,4,9965.4,21709.2,2947.6,3930.1,3321.8,5427.3,35.37,35.37,333.3,444.5,56.32,83.13,0.296,0.181,982.53,982.52,"congruent",1,"congruent_largeR",1,93.976,"m","z",0,1.011,"TESTSITE1_MNtest01_R_TESTsim0001","local"
"MNtest01",1,6,2023,3,39,"3-year-olds or younger","TESTSITE1","English","No","2026-09-13","amstask","2023.2.3","dot_array_v1","3-year-olds or younger","block3","Block3",50,0.8,66882.4,782.47,118633.8,14082.7,8,10,47724.3,19158.1,9437.8,3852.2,5965.54,1915.81,38.76,22.15,974.1,695.8,123.25,78.09,0.198,0.201,1179.72,385.22,"incongruent",2,"incongruent_largeR",1,96.003,"m","m",1,1.523,"TESTSITE1_MNtest01_R_TESTsim0001","local"
"MNtest01",1,6,2023,3,39,"3-year-olds or younger","TESTSITE1","English","No","2026-09-13","amstask","2023.2.3","dot_array_v1","3-year-olds or younger","block3","Block3",51,0.583,23067.9,266.48,123346.2,15134.1,7,12,11812.9,11255,2356.2,2356.2,1687.56,937.92,20.7,15.81,455.3,596.1,61.32,59.85,0.199,0.209,336.6,196.35,"equated",3,"equated_largeR",1,97.632,"m","m",1,1.119,"TESTSITE1_MNtest01_R_TESTsim0001","local"
"MNtest01",1,6,2023,3,39,"3-year-olds or younger","TESTSITE1","English","No","2026-09-13","amstask","2023.2.3","dot_array_v1","3-year-olds or younger","block3","Block3",52,0.8,19300.7,265.07,128058.6,16164.9,10,8,10592.4,8708.3,2356.2,2356.2,1059.24,1088.54,17.32,19.36,544.1,486.7,58.07,52.65,0.222,0.271,235.62,294.52,"equated",3,"equated_largeL",0,99.535,"z","z",1,1.484,"TESTSITE1_MNtest01_R_TESTsim0001","local"
"MNtest01",1,6,2023,3,39,"3-year-olds or younger","TESTSITE1","English","No","2026-09-13","amstask","2023.2.3","dot_array_v1","3-year-olds or younger","block3","Block3",53,0.8,23226.7,265.07,132771,17195.7,10,8,13156.1,10070.6,2356.2,2356.2,1315.61,1258.83,17.32,19.36,544.1,486.7,64.71,56.62,0.179,0.234,235.62,294.52,"equated",3,"equated_largeL",0,101.082,"z","z",1,0.719,"TESTSITE1_MNtest01_R_TESTsim0001","local"
"MNtest01",1,6,2023,3,39,"3-year-olds or younger","TESTSITE1","English","No","2026-09-13","amstask","2023.2.3","dot_array_v1","3-year-olds or younger","block3","Block3",54,0.778,214542.7,2790.48,174585.3,19987.7,9,7,46875.1,167667.6,12364,29450.3,5208.34,23952.51,41.82,73.19,1182.5,1609.5,122.15,231.02,0.264,0.176,1373.78,4207.19,"incongruent",2,"incongruent_largeL",0,102.662,"z","z",1,0.734,"TESTSITE1_MNtest01_R_TESTsim0001","local"
