"participant","DayOfBirth","MonthOfBirth","YearOfBirth","age_years","age_months","AgeGroup","SiteID","Language","RemoveDOB","date","expName","psychopyVersion","visual_stimuli","age_group","block","block_displayed","test_trials","numRatio","convex_hull","avg_ind_Dot_size","cum_Surf","cum_perim","Num_1","Num_2","ConvHull_1","ConvHull_2","TotSurf_1","TotSurf_2","ADBD_1","ADBD_2","AvDiameter_1","AvDiameter_2","TotContour_1","TotContour_2","ADfC_1","ADfC_2","TS_CH_1","TS_CH_2","isa_1","isa_2","threefeat","threefeat_num","fourfeat","choice_right1","totaltime_exp","corAns","choice","accuracy","rt","filename","version"
"MNtest03",1,11,2021,4,58,"4-year-olds","TESTSITE2","Japanese","No","2026-09-13","amstask","2023.2.3","dot_array_v1","4-year-olds","block1","Block1",11,0.8,58049.4,886.64,81614.8,7689.9,8,10,33813,24236.4,10694.2,4365,4226.62,2423.64,41.26,23.57,1036.9,740.6,103.74,87.83,0.316,0.18,1336.78,436.5,"incongruent",2,"incongruent_largeR",1,21.603,"m","m",1,1.298,"TESTSITE2_MNtest03_R_TESTsim0003","local"
"MNtest03",1,11,2021,4,58,"4-year-olds","TESTSITE2","Japanese","No","2026-09-13","amstask","2023.2.3","dot_array_v1","4-year-olds","block1","Block1",12,0.75,18625.3,343.61,86327.2,8598.1,8,6,10823.7,7801.6,2356.2,2356.2,1352.96,1300.27,19.36,22.36,486.7,421.5,58.7,49.83,0.218,0.302,294.52,392.7,"equated",3,"equated_largeL",0,23.282,"z","z",1,1.003,"TESTSITE2_MNtest03_R_TESTsim0003","local"
"MNtest03",1,11,2021,4,58,"4-year-olds","TESTSITE2","Japanese","No","2026-09-13","amstask","2023.2.3","dot_array_v1","4-year-olds","block1","Block1",13,0.75,182748.5,2164.25,128480.1,11809.1,9,12,141986.5,40762,29367.2,12785.7,15776.28,3396.83,64.46,36.83,1822.5,1388.5,212.59,113.91,0.207,0.314,3263.02,1065.48,"incongruent",2,"incongruent_largeR",1,25.196,"m","m",1,1.201,"TESTSITE2_MNtest03_R_TESTsim0003","local"
"MNtest03",1,11,2021,4,58,"4-year-olds","TESTSITE2","Japanese","No","2026-09-13","amstask","2023.2.3","dot_array_v1","4-year-olds","block1","Block1",14,0.75,76282.5,2695.53,145980.3,13003.6,3,4,46301.6,29980.9,12192.1,5308.1,15433.87,7495.23,71.93,41.11,678,516.5,121.4,97.69,0.263,0.177,4064.03,1327.03,"incongruent",2,"incongruent_largeR",1,26.846,"m","m",1,0.808,"TESTSITE2_MNtest03_R_TESTsim0003","local"
"MNtest03",1,11,2021,4,58,"4-year-olds","TESTSITE2","Japanese","No","2026-09-13","amstask","2023.2.3","dot_array_v1","4-year-olds","block1","Block1",15,0.75,24618.5,343.61,150692.7,13911.8,6,8,13803.8,10814.7,2356.2,2356.2,2300.63,1351.84,22.36,19.36,421.5,486.7,66.29,58.67,0.171,0.218,392.7,294.52,"equated",3,"equated_largeR",1,28.717,"m","z",0,1.448,"TESTSITE2_MNtest03_R_TESTsim0003","local"
"MNtest03",1,11,2021,4,58,"4-year-olds","TESTSITE2","Japanese","No","2026-09-13","amstask","2023.2.3","dot_array_v1","4-year-olds","block1","Block1",16,0.727,133770.1,1608.41,178802.7,16405.6,8,11,97063,36707.1,19399.9,8710.1,12132.88,3337.01,55.57,31.75,1396.5,1097.3,175.77,108.09,0.2,0.237,2424.99,791.83,"incongruent",2,"incongruent_largeR",1,30.746,"m","m",1,1.598,"TESTSITE2_MNtest03_R_TESTsim0003","local"
"MNtest03",1,11,2021,4,58,"4-year-olds","TESTSITE2","Japanese","No","2026-09-13","amstask","2023.2.3","dot_array_v1","4-year-olds","block1","Block1",17,0.75,40594.9,550.05,186503.4,17569.5,6,8,18165.1,22429.8,3300.3,4400.4,3027.52,2803.72,26.46,26.46,498.8,665.1,76.04,84.5,0.182,0.196,550.05,550.05,"congruent",1,"congruent_largeR",1,32.576,"m","m",1,1.167,"TESTSITE2_MNtest03_R_TESTsim0003","local"
"MNtest03",1,11,2021,4,58,"4-year-olds","TESTSITE2","Japanese","No","2026-09-13","amstask","2023.2.3","dot_array_v1","4-year-olds","block1","Block1",18,0.5,112722.9,2218.37,214147.7,19766.1,5,10,76394.7,36328.2,16723.1,10921.2,15278.94,3632.82,65.26,37.29,1025.1,1171.5,155.94,107.53,0.219,0.301,3344.62,1092.12,"incongruent",2,"incongruent_largeR",1,34.659,"m","m",1,1.191,"TESTSITE2_MNtest03_R_TESTsim0003","local"
"MNtest03",1,11,2021,4,58,"4-year-olds","TESTSITE2","Japanese","No","2026-09-13","amstask","2023.2.3","dot_array_v1","4-year-olds","block1","Block1",19,0.75,20435.1,687.22,218860.1,20408.2,3,4,11395,9040.1,2356.2,2356.2,3798.33,2260.02,31.62,27.39,298,344.1,60.23,53.64,0.207,0.261,785.4,589.05,"equated",3,"equated_largeR",1,37.041,"m","m",1,1.84,"TESTSITE2_MNtest03_R_TESTsim0003","local"
"MNtest03",1,11,2021,4,58,"4-year-olds","TESTSITE2","Japanese","No","2026-09-13","amstask","2023.2.3","dot_array_v1","4-year-olds","block1","Block1",20,0.571,53566.4,1328.97,233478.7,21829.7,7,4,30895.8,22670.6,9302.7,5315.9,4413.69,5667.65,41.13,41.13,904.6,516.9,99.17,84.95,0.301,0.234,1328.96,1328.97,"congruent",1,"congruent_largeL",0,38.468,"z","z",1,0.77,"TESTSITE2_MNtest03_R_TESTsim0003","local"
"MNtest03",1,11,2021,4,58,"4-year-olds","TESTSITE2","Japanese","No","2026-09-13","amstask","2023.2.3","dot_array_v1","4-year-olds","block1","Block1",21,0.5,51324.5,1183.93,248232.3,23434.3,5,10,27080.4,24244.1,8925,5828.6,5416.08,2424.41,47.67,27.24,748.8,855.8,92.84,87.85,0.33,0.24,1785,582.86,"incongruent",2,"incongruent_largeR",1,41.45,"m","m",1,2.128,"TESTSITE2_MNtest03_R_TESTsim0003","local"
"MNtest03",1,11,2021,4,58,"4-year-olds","TESTSITE2","Japanese","No","2026-09-13","amstask","2023.2.3","dot_array_v1","4-year-olds","block1","Block1",22,0.7,48870,859.85,261540.1,25057,7,10,28153.2,20716.8,9074.7,4233.1,4021.89,2071.68,40.63,23.22,893.4,729.3,94.66,81.21,0.322,0.204,1296.39,423.31,"incongruent",2,"incongruent_largeR",1,43.148,"m","m",1,1.135,"TESTSITE2_MNtest03_R_TESTsim0003","local"
"MNtest03",1,11,2021,4,58,"4-year-olds","TESTSITE2","Japanese","No","2026-09-13","amstask","2023.2.3","dot_array_v1","4-year-olds","block2","Block2",23,0.583,68966.4,1307.44,21522.5,2180.9,7,12,44515.4,24451,13798.5,7724,6359.34,2037.58,50.1,28.63,1101.7,1079.2,119.04,88.22,0.31,0.316,1971.21,643.67,"incongruent",2,"incongruent_largeR",1,45.696,"m","m",1,1.678,"TESTSITE2_MNtest03_R_TESTsim0003","local"
"MNtest03",1,11,2021,4,58,"4-year-olds","TESTSITE2","Japanese","No","2026-09-13","amstask","2023.2.3","dot_array_v1","4-year-olds","block2","Block2",24,0.5,19651.7,644.54,26341.6,2891.3,3,6,9407.8,10243.9,2915.3,1903.8,3135.93,1707.32,35.17,20.1,331.5,378.9,54.72,57.1,0.31,0.186,971.77,317.3,"incongruent",2,"incongruent_largeR",1,47.226,"m","m",1,1.093,"TESTSITE2_MNtest03_R_TESTsim0003","local"
"MNtest03",1,11,2021,4,58,"4-year-olds","TESTSITE2","Japanese","No","2026-09-13","amstask","2023.2.3","dot_array_v1","4-year-olds","block2","Block2",25,0.8,37216.9,953.68,34924.7,3876.6,5,4,15864.9,21352,4768.4,3814.7,3172.98,5338,34.85,34.85,547.4,437.9,71.06,82.44,0.301,0.179,953.68,953.68,"congruent",1,"congruent_largeL",0,49.159,"z","z",1,1.295,"TESTSITE2_MNtest03_R_TESTsim0003","local"
"MNtest03",1,11,2021,4,58,"4-year-olds","TESTSITE2","Japanese","No","2026-09-13","amstask","2023.2.3","dot_array_v1","4-year-olds","block2","Block2",26,0.7,30731.5,400.67,41736.1,5082.9,7,10,14400.3,16331.2,2804.7,4006.7,2057.19,1633.12,22.59,22.59,496.7,709.6,67.7,72.1,0.195,0.245,400.67,400.67,"congruent",1,"congruent_largeR",1,50.548,"m","m",1,0.743,"TESTSITE2_MNtest03_R_TESTsim0003","local"
"MNtest03",1,11,2021,4,58,"4-year-olds","TESTSITE2","Japanese","No","2026-09-13","amstask","2023.2.3","dot_array_v1","4-year-olds","block2","Block2",27,0.5,19117,441.78,46448.5,5913.7,4,8,10726.2,8390.8,2356.2,2356.2,2681.55,1048.85,27.39,19.36,344.1,486.7,58.43,51.68,0.22,0.281,589.05,294.52,"equated",3,"equated_largeR",1,52.602,"m","m",1,1.349,"TESTSITE2_MNtest03_R_TESTsim0003","local"
"MNtest03",1,11,2021,4,58,"4-year-olds","TESTSITE2","Japanese","No","2026-09-13","amstask","2023.2.3","dot_array_v1","4-year-olds","block2","Block2",28,0.583,89415.3,1105.8,64651.6,7919.4,12,7,34785.4,54629.9,6532.7,11670.4,2898.78,7804.27,26.33,46.07,992.5,1013.2,105.23,131.87,0.188,0.214,544.39,1667.2,"incongruent",2,"incongruent_largeL",0,54.775,"z","z",1,1.677,"TESTSITE2_MNtest03_R_TESTsim0003","local"
"MNtest03",1,11,2021,4,58,"4-year-olds","TESTSITE2","Japanese","No","2026-09-13","amstask","2023.2.3","dot_array_v1","4-year-olds","block2","Block2",29,0.571,18887,462.82,69364,8718.8,7,4,11696.7,7190.3,2356.2,2356.2,1670.96,1797.58,20.7,27.39,455.3,344.1,61.02,47.84,0.201,0.328,336.6,589.05,"equated",3,"equated_largeL",0,56.353,"z","z",1,1.172,"TESTSITE2_MNtest03_R_TESTsim0003","local"
"MNtest03",1,11,2021,4,58,"4-year-olds","TESTSITE2","Japanese","No","2026-09-13","amstask","2023.2.3","dot_array_v1","4-year-olds","block2","Block2",30,0.583,42411.5,424.78,77434.7,10106.9,12,7,26167.5,16244,5097.3,2973.4,2180.62,2320.57,23.26,23.26,876.7,511.4,91.27,71.91,0.195,0.183,424.78,424.77,"congruent",1,"congruent_largeL",0,58.328,"z","m",0,1.124,"TESTSITE2_MNtest03_R_TESTsim0003","local"
"MNtest03",1,11,2021,4,58,"4-year-olds","TESTSITE2","Japanese","No","2026-09-13","amstask","2023.2.3","dot_array_v1","4-year-olds","block2","Block2",31,0.818,151706.2,1439.55,106225.6,12796.9,9,11,65056.5,86649.7,12955.9,15835,7228.5,7877.25,42.81,42.81,1210.5,1479.5,143.9,166.08,0.199,0.183,1439.54,1439.55,"congruent",1,"congruent_largeR",1,61.169,"m","z",0,2.007,"TESTSITE2_MNtest03_R_TESTsim0003","local"
"MNtest03",1,11,2021,4,58,"4-year-olds","TESTSITE2","Japanese","No","2026-09-13","amstask","2023.2.3","dot_array_v1","4-year-olds","block2","Block2",32,0.727,180620.4,2183.25,147707.4,15944,8,11,88925.7,91694.7,17466,24015.8,11115.71,8335.88,52.72,52.72,1325.1,1822,168.24,170.84,0.196,0.262,2183.25,2183.25,"congruent",1,"congruent_largeR",1,62.819,"m","m",1,1.097,"TESTSITE2_MNtest03_R_TESTsim0003","local"
"MNtest03",1,11,2021,4,58,"4-year-olds","TESTSITE2","Japanese","No","2026-09-13","amstask","2023.2.3","dot_array_v1","4-year-olds","block2","Block2",33,0.8,67005.5,1464.53,160888.1,17164.9,5,4,35505.8,31499.7,7322.6,5858.1,7101.16,7874.92,43.18,43.18,678.3,542.6,106.31,100.13,0.206,0.186,1464.52,1464.53,"congruent",1,"congruent_largeL",0,65.338,"z","m",0,1.682,"TESTSITE2_MNtest03_R_TESTsim0003","local"
"MNtest03",1,11,2021,4,58,"4-year-olds","TESTSITE2","Japanese","No","2026-09-13","amstask","2023.2.3","dot_array_v1","4-year-olds","block2","Block2",34,0.75,23668,343.61,165600.5,18073.1,8,6,13156.4,10511.6,2356.2,2356.2,1644.55,1751.93,19.36,22.36,486.7,421.5,64.71,57.84,0.179,0.224,294.52,392.7,"equated",3,"equated_largeL",0,67.074,"z","m",0,1.138,"TESTSITE2_MNtest03_R_TESTsim0003","local"
"MNtest03",1,11,2021,4,58,"4-year-olds","TESTSITE2","Japanese","No","2026-09-13","amstask","2023.2.3","dot_array_v1","4-year-olds","block2","Block2",35,0.667,27010.4,490.88,170312.9,18838.7,6,4,13160.7,13849.7,2356.2,2356.2,2193.45,3462.43,22.36,27.39,421.5,344.1,64.72,66.4,0.179,0.17,392.7,589.05,"equated",3,"equated_largeL",0,68.516,"z","m",0,0.751,"TESTSITE2_MNtest03_R_TESTsim0003","local"
"MNtest03",1,11,2021,4,58,"4-year-olds","TESTSITE2","Japanese","No","2026-09-13","amstask","2023.2.3","dot_array_v1","4-year-olds","block2","Block2",36,0.5,38656.6,498.63,177769.4,20088.4,6,12,26318.5,12338.1,4510.7,2945.8,4386.42,1028.17,30.94,17.68,583.2,666.5,91.53,62.67,0.171,0.239,751.78,245.48,"incongruent",2,"incongruent_largeR",1,70.063,"m","m",1,1.133,"TESTSITE2_MNtest03_R_TESTsim0003","local"
"MNtest03",1,11,2021,4,58,"4-year-olds","TESTSITE2","Japanese","No","2026-09-13","amstask","2023.2.3","dot_array_v1","4-year-olds","block2","Block2",37,0.714,58218.7,1211.96,191082.3,21452.2,7,5,23543,34675.7,4176.6,9136.3,3363.29,6935.14,27.56,48.23,606.1,757.7,86.57,105.06,0.177,0.263,596.66,1827.26,"incongruent",2,"incongruent_largeL",0,71.753,"z","z",1,1.078,"TESTSITE2_MNtest03_R_TESTsim0003","local"
"MNtest03",1,11,2021,4,58,"4-year-olds","TESTSITE2","Japanese","No","2026-09-13","amstask","2023.2.3","dot_array_v1","4-year-olds","block2","Block2",38,0.714,50998.8,911.2,202016.8,22736.3,7,5,31345.6,19653.2,6378.5,4556,4477.94,3930.64,34.06,34.06,749.1,535,99.89,79.09,0.203,0.232,911.21,911.2,"congruent",1,"congruent_largeL",0,73.592,"z","z",1,1.038,"TESTSITE2_MNtest03_R_TESTsim0003","local"
"MNtest03",1,11,2021,4,58,"4-year-olds","TESTSITE2","Japanese","No","2026-09-13","amstask","2023.2.3","dot_array_v1","4-year-olds","block3","Block3",39,0.8,105490.7,2057.12,18514.1,1447,4,5,48294.9,57195.8,8228.5,10285.6,12073.73,11439.16,51.18,51.18,643.1,803.9,123.99,134.93,0.17,0.18,2057.12,2057.12,"congruent",1,"congruent_largeR",1,75.749,"m","m",1,1.631,"TESTSITE2_MNtest03_R_TESTsim0003","local"
"MNtest03",1,11,2021,4,58,"4-year-olds","TESTSITE2","Japanese","No","2026-09-13","amstask","2023.2.3","dot_array_v1","4-year-olds","block3","Block3",40,0.714,114221.6,2269.34,45746.2,3473.5,7,5,52166.7,62054.9,15885.4,11346.7,7452.39,12410.98,53.75,53.75,1182.1,844.4,128.86,140.54,0.305,0.183,2269.34,2269.34,"congruent",1,"congruent_largeL",0,77.821,"z","z",1,1.625,"TESTSITE2_MNtest03_R_TESTsim0003","local"
"MNtest03",1,11,2021,4,58,"4-year-olds","TESTSITE2","Japanese","No","2026-09-13","amstask","2023.2.3","dot_array_v1","4-year-olds","block3","Block3",41,0.8,154897.2,2556.76,89171.7,6491.9,8,10,105986.9,48910.3,30838.4,12587.1,13248.36,4891.03,70.06,40.03,1760.7,1257.7,183.68,124.77,0.291,0.257,3854.8,1258.71,"incongruent",2,"incongruent_largeR",1,79.858,"m","m",1,1.19,"TESTSITE2_MNtest03_R_TESTsim0003","local"
"MNtest03",1,11,2021,4,58,"4-year-olds","TESTSITE2","Japanese","No","2026-09-13","amstask","2023.2.3","dot_array_v1","4-year-olds","block3","Block3",42,0.833,60179.8,1192.38,102287.9,7838.4,5,6,35698.3,24481.5,5961.9,7154.3,7139.66,4080.25,38.96,38.96,612,734.5,106.6,88.28,0.167,0.292,1192.38,1192.38,"congruent",1,"congruent_largeR",1,81.723,"m","m",1,0.999,"TESTSITE2_MNtest03_R_TESTsim0003","local"
"MNtest03",1,11,2021,4,58,"4-year-olds","TESTSITE2","Japanese","No","2026-09-13","amstask","2023.2.3","dot_array_v1","4-year-olds","block3","Block3",43,0.75,79913,941.23,122053.8,10122.3,9,12,33777.5,46135.5,8471.1,11294.8,3753.06,3844.62,34.62,34.62,978.8,1305.1,103.69,121.18,0.251,0.245,941.23,941.23,"congruent",1,"congruent_largeR",1,83.234,"m","m",1,0.654,"TESTSITE2_MNtest03_R_TESTsim0003","local"
"MNtest03",1,11,2021,4,58,"4-year-olds","TESTSITE2","Japanese","No","2026-09-13","amstask","2023.2.3","dot_array_v1","4-year-olds","block3","Block3",44,0.75,100911.9,1333.28,140719.7,11934.4,6,8,38487.2,62424.7,7999.7,10666.2,6414.53,7803.09,41.2,41.2,776.6,1035.5,110.68,140.96,0.208,0.171,1333.28,1333.28,"congruent",1,"congruent_largeR",1,84.76,"m","m",1,0.966,"TESTSITE2_MNtest03_R_TESTsim0003","local"
"MNtest03",1,11,2021,4,58,"4-year-olds","TESTSITE2","Japanese","No","2026-09-13","amstask","2023.2.3","dot_array_v1","4-year-olds","block3","Block3",45,0.5,175077.6,2146.88,172922.9,14398.2,5,10,58951.3,116126.3,10734.4,21468.8,11790.26,11612.63,52.28,52.28,821.3,1642.5,136.98,192.26,0.182,0.185,2146.88,2146.88,"congruent",1,"congruent_largeR",1,87.867,"m","m",1,2.504,"TESTSITE2_MNtest03_R_TESTsim0003","local"
"MNtest03",1,11,2021,4,58,"4-year-olds","TESTSITE2","Japanese","No","2026-09-13","amstask","2023.2.3","dot_array_v1","4-year-olds","block3","Block3",46,0.5,70903.7,852.34,185707.9,15950.6,10,5,47611.6,23292.1,8523.3,4261.7,4761.16,4658.42,32.94,32.94,1034.9,517.5,123.11,86.11,0.179,0.183,852.33,852.34,"congruent",1,"congruent_largeL",0,89.567,"z","z",1,1.267,"TESTSITE2_MNtest03_R_TESTsim0003","local"
"MNtest03",1,11,2021,4,58,"4-year-olds","TESTSITE2","Japanese","No","2026-09-13","amstask","2023.2.3","dot_array_v1","4-year-olds","block3","Block3",47,0.6,93476.4,2491.86,203112.6,17223.2,5,3,36342.1,57134.3,6133.8,11270.9,7268.42,19044.77,39.52,69.16,620.8,651.8,107.55,134.86,0.169,0.197,1226.76,3756.97,"incongruent",2,"incongruent_largeL",0,91.245,"z","z",1,0.878,"TESTSITE2_MNtest03_R_TESTsim0003","local"
"MNtest03",1,11,2021,4,58,"4-year-olds","TESTSITE2","Japanese","No","2026-09-13","amstask","2023.2.3","dot_array_v1","4-year-olds","block3","Block3",48,0.5,23865.1,395.78,209049.3,18281,10,5,13137.9,10727.2,3957.8,1978.9,1313.79,2145.44,22.45,22.45,705.2,352.6,64.67,58.43,0.301,0.184,395.78,395.78,"congruent",1,"congruent_largeL",0,92.593,"z","z",1,0.801,"TESTSITE2_MNtest03_R_TESTsim0003","local"
"MNtest03",1,11,2021,4,58,"4-year-olds","TESTSITE2","Japanese","No","2026-09-13","amstask","2023.2.3","dot_array_v1","4-year-olds","block3","Block3",49,0.75,20147.5,635.15,213172.9,18860.8,4,3,5686.6,14460.9,1250.8,2872.8,1421.65,4820.3,19.95,34.92,250.7,329.1,42.55,67.85,0.22,0.199,312.7,957.6,"incongruent",2,"incongruent_largeL",0,94.107,"z","z",1,1.083,"TESTSITE2_MNtest03_R_TESTsim0003","local"
"MNtest03",1,11,2021,4,58,"4-year-olds","TESTSITE2","Japanese","No","2026-09-13","amstask","2023.2.3","dot_array_v1","4-year-olds","block3","Block3",50,0.625,49774.3,850.13,222929.8,20075.6,5,8,36805.9,12968.4,6408.7,3348.2,7361.18,1621.05,40.4,23.08,634.6,580.2,108.24,64.25,0.174,0.258,1281.74,418.52,"incongruent",2,"incongruent_largeR",1,96.697,"m","m",1,1.89,"TESTSITE2_MNtest03_R_TESTsim0003","local"
"MNtest03",1,11,2021,4,58,"4-year-olds","TESTSITE2","Japanese","No","2026-09-13","amstask","2023.2.3","dot_array_v1","4-year-olds","block3","Block3",51,0.5,31411.3,666.58,228929,20899.3,6,3,20305.8,11105.5,3999.5,1999.7,3384.3,3701.83,29.13,29.13,549.1,274.6,80.4,59.46,0.197,0.18,666.58,666.57,"congruent",1,"congruent_largeL",0,97.871,"z","z",1,0.77,"TESTSITE2_MNtest03_R_TESTsim0003","local"
"MNtest03",1,11,2021,4,58,"4-year-olds","TESTSITE2","Japanese","No","2026-09-13","amstask","2023.2.3","dot_array_v1","4-year-olds","block3","Block3",52,0.75,139830,2829.75,265672.3,23347.1,6,8,89245.6,50584.4,25598.4,11144.9,14874.27,6323.05,73.7,42.12,1389.3,1058.5,168.55,126.89,0.287,0.22,4266.4,1393.11,"incongruent",2,"incongruent_largeR",1,99.643,"m","m",1,1.071,"TESTSITE2_MNtest03_R_TESTsim0003","local"
"MNtest03",1,11,2021,4,58,"4-year-olds","TESTSITE2","Japanese","No","2026-09-13","amstask","2023.2.3","dot_array_v1","4-year-olds","block3","Block3",53,0.833,60672.1,1239.18,278674.2,24638.5,5,6,40482.2,20189.9,9341.5,3660.4,8096.44,3364.98,48.77,27.87,766.1,525.3,113.52,80.17,0.231,0.181,1868.3,610.07,"incongruent",2,"incongruent_largeR",1,101.153,"m","z",0,0.796,"TESTSITE2_MNtest03_R_TESTsim0003","local"
"MNtest03",1,11,2021,4,58,"4-year-olds","TESTSITE2","Japanese","No","2026-09-13","amstask","2023.2.3","dot_array_v1","4-year-olds","block3","Block3",54,0.8,204823.9,2586.06,322597.3,27674.2,10,8,40820,164003.9,12731.3,31191.8,4082,20500.49,40.26,70.46,1264.9,1770.8,113.99,228.48,0.312,0.19,1273.13,3898.98,"incongruent",2,"incongruent_largeL",0,103.077,"z","z",1,1.262,"TESTSITE2_MNtest03_R_TESTsim0003","local"
